# x(m)  tau_w(Pa)  Cf   y_plus
0.060719 4.924952 0.000284 0.001096 0.632175
0.060838 5.124521 0.000295 0.001095 0.644940
0.060958 5.320574 0.000306 0.001094 0.657241
0.061078 5.513142 0.000317 0.001093 0.669106
0.061197 5.702247 0.000328 0.001092 0.680557
0.061317 5.887891 0.000339 0.001091 0.691616
0.061437 6.070065 0.000349 0.001090 0.702299
0.061556 6.248753 0.000360 0.001089 0.712622
0.061676 6.423953 0.000370 0.001087 0.722600
0.061796 6.595678 0.000380 0.001086 0.732247
0.061915 6.763971 0.000389 0.001085 0.741579
0.062035 6.928899 0.000399 0.001084 0.750610
0.062154 7.090554 0.000408 0.001083 0.759355
0.062274 7.249042 0.000417 0.001082 0.767831
0.062394 7.404479 0.000426 0.001081 0.776052
0.062513 7.556979 0.000435 0.001080 0.784031
0.062633 7.706630 0.000444 0.001079 0.791780
0.062753 7.853494 0.000452 0.001078 0.799310
0.062872 7.997592 0.000460 0.001077 0.806626
0.062992 8.138914 0.000469 0.001076 0.813734
0.063112 8.277427 0.000477 0.001075 0.820638
0.063231 8.413093 0.000484 0.001074 0.827340
0.063351 8.545927 0.000492 0.001073 0.833847
0.063471 8.675966 0.000499 0.001072 0.840164
0.063590 8.803280 0.000507 0.001071 0.846299
0.063710 8.927986 0.000514 0.001070 0.852261
0.063829 9.050208 0.000521 0.001069 0.858061
0.063949 9.170060 0.000528 0.001068 0.863706
0.064069 9.287644 0.000535 0.001067 0.869204
0.064188 9.403008 0.000541 0.001066 0.874561
0.064308 9.516160 0.000548 0.001065 0.879780
0.064428 9.627087 0.000554 0.001064 0.884861
0.064547 9.735761 0.000560 0.001063 0.889806
0.064667 9.842192 0.000567 0.001062 0.894618
