#  T(SEC)      TMP(K)       H2         H          O2         O          OH             HO2        H2O2       H2O        N          N2             NO        
 0.24570E-03 0.24857E+04 0.18165E-02 0.10552E-02 0.67175E+00 0.11590E-01 0.30276E-01 0.54058E-04 0.15123E-05 0.25609E+00 0.23804E-08 0.27351E-01 0.16733E-04
 0.24580E-03 0.24858E+04 0.18164E-02 0.10551E-02 0.67175E+00 0.11590E-01 0.30275E-01 0.54057E-04 0.15122E-05 0.25609E+00 0.23805E-08 0.27351E-01 0.16743E-04
 0.24590E-03 0.24858E+04 0.18163E-02 0.10550E-02 0.67175E+00 0.11589E-01 0.30274E-01 0.54056E-04 0.15121E-05 0.25609E+00 0.23805E-08 0.27351E-01 0.16752E-04
 0.24600E-03 0.24858E+04 0.18162E-02 0.10549E-02 0.67175E+00 0.11588E-01 0.30274E-01 0.54054E-04 0.15120E-05 0.25609E+00 0.23805E-08 0.27351E-01 0.16762E-04
 0.24610E-03 0.24858E+04 0.18161E-02 0.10548E-02 0.67176E+00 0.11588E-01 0.30273E-01 0.54053E-04 0.15119E-05 0.25609E+00 0.23806E-08 0.27351E-01 0.16771E-04
 0.24620E-03 0.24858E+04 0.18160E-02 0.10547E-02 0.67176E+00 0.11587E-01 0.30272E-01 0.54052E-04 0.15118E-05 0.25609E+00 0.23806E-08 0.27351E-01 0.16781E-04
 0.24630E-03 0.24858E+04 0.18159E-02 0.10546E-02 0.67176E+00 0.11587E-01 0.30272E-01 0.54051E-04 0.15117E-05 0.25609E+00 0.23807E-08 0.27351E-01 0.16790E-04
 0.24640E-03 0.24858E+04 0.18158E-02 0.10545E-02 0.67176E+00 0.11586E-01 0.30271E-01 0.54049E-04 0.15116E-05 0.25609E+00 0.23807E-08 0.27351E-01 0.16799E-04
 0.24650E-03 0.24858E+04 0.18157E-02 0.10544E-02 0.67176E+00 0.11585E-01 0.30270E-01 0.54048E-04 0.15114E-05 0.25609E+00 0.23807E-08 0.27351E-01 0.16809E-04
 0.24660E-03 0.24858E+04 0.18156E-02 0.10543E-02 0.67176E+00 0.11585E-01 0.30270E-01 0.54047E-04 0.15113E-05 0.25609E+00 0.23808E-08 0.27351E-01 0.16818E-04
 0.24670E-03 0.24858E+04 0.18155E-02 0.10542E-02 0.67176E+00 0.11584E-01 0.30269E-01 0.54046E-04 0.15112E-05 0.25609E+00 0.23808E-08 0.27351E-01 0.16828E-04
 0.24680E-03 0.24858E+04 0.18154E-02 0.10541E-02 0.67176E+00 0.11583E-01 0.30269E-01 0.54045E-04 0.15111E-05 0.25609E+00 0.23808E-08 0.27352E-01 0.16837E-04
 0.24690E-03 0.24858E+04 0.18153E-02 0.10541E-02 0.67176E+00 0.11583E-01 0.30268E-01 0.54043E-04 0.15110E-05 0.25609E+00 0.23809E-08 0.27352E-01 0.16847E-04
 0.24700E-03 0.24858E+04 0.18152E-02 0.10540E-02 0.67176E+00 0.11582E-01 0.30267E-01 0.54042E-04 0.15109E-05 0.25610E+00 0.23809E-08 0.27352E-01 0.16856E-04
 0.24710E-03 0.24859E+04 0.18151E-02 0.10539E-02 0.67176E+00 0.11581E-01 0.30267E-01 0.54041E-04 0.15108E-05 0.25610E+00 0.23810E-08 0.27352E-01 0.16865E-04
 0.24720E-03 0.24859E+04 0.18150E-02 0.10538E-02 0.67176E+00 0.11581E-01 0.30266E-01 0.54040E-04 0.15107E-05 0.25610E+00 0.23810E-08 0.27352E-01 0.16875E-04
 0.24730E-03 0.24859E+04 0.18149E-02 0.10537E-02 0.67176E+00 0.11580E-01 0.30265E-01 0.54039E-04 0.15106E-05 0.25610E+00 0.23810E-08 0.27352E-01 0.16884E-04
 0.24740E-03 0.24859E+04 0.18148E-02 0.10536E-02 0.67177E+00 0.11580E-01 0.30265E-01 0.54037E-04 0.15105E-05 0.25610E+00 0.23811E-08 0.27352E-01 0.16894E-04
 0.24750E-03 0.24859E+04 0.18147E-02 0.10535E-02 0.67177E+00 0.11579E-01 0.30264E-01 0.54036E-04 0.15104E-05 0.25610E+00 0.23811E-08 0.27352E-01 0.16903E-04
 0.24760E-03 0.24859E+04 0.18146E-02 0.10534E-02 0.67177E+00 0.11578E-01 0.30263E-01 0.54035E-04 0.15102E-05 0.25610E+00 0.23811E-08 0.27352E-01 0.16912E-04
 0.24770E-03 0.24859E+04 0.18145E-02 0.10533E-02 0.67177E+00 0.11578E-01 0.30263E-01 0.54034E-04 0.15101E-05 0.25610E+00 0.23812E-08 0.27352E-01 0.16922E-04
 0.24780E-03 0.24859E+04 0.18144E-02 0.10532E-02 0.67177E+00 0.11577E-01 0.30262E-01 0.54033E-04 0.15100E-05 0.25610E+00 0.23812E-08 0.27352E-01 0.16931E-04
 0.24790E-03 0.24859E+04 0.18143E-02 0.10532E-02 0.67177E+00 0.11576E-01 0.30262E-01 0.54031E-04 0.15099E-05 0.25610E+00 0.23812E-08 0.27352E-01 0.16941E-04
 0.24800E-03 0.24859E+04 0.18142E-02 0.10531E-02 0.67177E+00 0.11576E-01 0.30261E-01 0.54030E-04 0.15098E-05 0.25610E+00 0.23813E-08 0.27352E-01 0.16950E-04
 0.24810E-03 0.24859E+04 0.18141E-02 0.10530E-02 0.67177E+00 0.11575E-01 0.30260E-01 0.54029E-04 0.15097E-05 0.25610E+00 0.23813E-08 0.27352E-01 0.16960E-04
 0.24820E-03 0.24859E+04 0.18140E-02 0.10529E-02 0.67177E+00 0.11575E-01 0.30260E-01 0.54028E-04 0.15096E-05 0.25610E+00 0.23814E-08 0.27352E-01 0.16969E-04
 0.24830E-03 0.24859E+04 0.18139E-02 0.10528E-02 0.67177E+00 0.11574E-01 0.30259E-01 0.54027E-04 0.15095E-05 0.25610E+00 0.23814E-08 0.27352E-01 0.16978E-04
 0.24840E-03 0.24860E+04 0.18138E-02 0.10527E-02 0.67177E+00 0.11573E-01 0.30258E-01 0.54026E-04 0.15094E-05 0.25610E+00 0.23814E-08 0.27352E-01 0.16988E-04
 0.24850E-03 0.24860E+04 0.18137E-02 0.10526E-02 0.67177E+00 0.11573E-01 0.30258E-01 0.54024E-04 0.15093E-05 0.25610E+00 0.23815E-08 0.27352E-01 0.16997E-04
 0.24860E-03 0.24860E+04 0.18136E-02 0.10525E-02 0.67178E+00 0.11572E-01 0.30257E-01 0.54023E-04 0.15092E-05 0.25611E+00 0.23815E-08 0.27352E-01 0.17007E-04
 0.24870E-03 0.24860E+04 0.18135E-02 0.10525E-02 0.67178E+00 0.11571E-01 0.30257E-01 0.54022E-04 0.15091E-05 0.25611E+00 0.23815E-08 0.27352E-01 0.17016E-04
 0.24880E-03 0.24860E+04 0.18134E-02 0.10524E-02 0.67178E+00 0.11571E-01 0.30256E-01 0.54021E-04 0.15090E-05 0.25611E+00 0.23816E-08 0.27352E-01 0.17026E-04
 0.24890E-03 0.24860E+04 0.18134E-02 0.10523E-02 0.67178E+00 0.11570E-01 0.30255E-01 0.54020E-04 0.15089E-05 0.25611E+00 0.23816E-08 0.27352E-01 0.17035E-04
 0.24900E-03 0.24860E+04 0.18133E-02 0.10522E-02 0.67178E+00 0.11570E-01 0.30255E-01 0.54019E-04 0.15088E-05 0.25611E+00 0.23817E-08 0.27352E-01 0.17044E-04
 0.24910E-03 0.24860E+04 0.18132E-02 0.10521E-02 0.67178E+00 0.11569E-01 0.30254E-01 0.54017E-04 0.15087E-05 0.25611E+00 0.23817E-08 0.27352E-01 0.17054E-04
 0.24920E-03 0.24860E+04 0.18131E-02 0.10520E-02 0.67178E+00 0.11568E-01 0.30254E-01 0.54016E-04 0.15085E-05 0.25611E+00 0.23817E-08 0.27352E-01 0.17063E-04
 0.24930E-03 0.24860E+04 0.18130E-02 0.10519E-02 0.67178E+00 0.11568E-01 0.30253E-01 0.54015E-04 0.15084E-05 0.25611E+00 0.23818E-08 0.27352E-01 0.17073E-04
 0.24940E-03 0.24860E+04 0.18129E-02 0.10519E-02 0.67178E+00 0.11567E-01 0.30252E-01 0.54014E-04 0.15083E-05 0.25611E+00 0.23818E-08 0.27352E-01 0.17082E-04
 0.24950E-03 0.24860E+04 0.18128E-02 0.10518E-02 0.67178E+00 0.11567E-01 0.30252E-01 0.54013E-04 0.15082E-05 0.25611E+00 0.23818E-08 0.27352E-01 0.17091E-04
 0.24960E-03 0.24860E+04 0.18127E-02 0.10517E-02 0.67178E+00 0.11566E-01 0.30251E-01 0.54012E-04 0.15081E-05 0.25611E+00 0.23819E-08 0.27352E-01 0.17101E-04
 0.24970E-03 0.24861E+04 0.18126E-02 0.10516E-02 0.67178E+00 0.11565E-01 0.30251E-01 0.54011E-04 0.15080E-05 0.25611E+00 0.23819E-08 0.27352E-01 0.17110E-04
 0.24980E-03 0.24861E+04 0.18125E-02 0.10515E-02 0.67178E+00 0.11565E-01 0.30250E-01 0.54009E-04 0.15079E-05 0.25611E+00 0.23820E-08 0.27352E-01 0.17120E-04
 0.24990E-03 0.24861E+04 0.18124E-02 0.10514E-02 0.67179E+00 0.11564E-01 0.30249E-01 0.54008E-04 0.15078E-05 0.25611E+00 0.23820E-08 0.27352E-01 0.17129E-04
