  T(SEC)      TMP(K)       H          H2         O          O2         OH         H2O        HO2        H2O2       HCO        CH2O       CH3O       CH3        CH4        CO         CO2        N2        
 0.37560E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12755E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53319E-09 0.35757E-15 0.13659E-12 0.11187E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37580E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12755E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53319E-09 0.35757E-15 0.13573E-12 0.11117E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37600E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12755E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53319E-09 0.35757E-15 0.13488E-12 0.11048E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37620E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12755E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53319E-09 0.35757E-15 0.13403E-12 0.10979E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37640E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12755E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53319E-09 0.35757E-15 0.13320E-12 0.10911E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37660E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12755E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53319E-09 0.35757E-15 0.13237E-12 0.10843E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37680E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53320E-09 0.35756E-15 0.13155E-12 0.10776E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37700E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53320E-09 0.35756E-15 0.13074E-12 0.10710E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37720E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53320E-09 0.35756E-15 0.12994E-12 0.10644E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37740E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53320E-09 0.35756E-15 0.12914E-12 0.10579E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37760E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53320E-09 0.35756E-15 0.12836E-12 0.10515E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37780E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84258E-07 0.53320E-09 0.35756E-15 0.12758E-12 0.10451E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37800E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84259E-07 0.53320E-09 0.35755E-15 0.12681E-12 0.10387E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37820E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84259E-07 0.53320E-09 0.35755E-15 0.12604E-12 0.10324E-13 0.52016E-01 0.36623E-01 0.66656E+00
 0.37840E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84259E-07 0.53320E-09 0.35755E-15 0.12528E-12 0.10262E-13 0.52015E-01 0.36623E-01 0.66656E+00
 0.37860E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84259E-07 0.53320E-09 0.35755E-15 0.12453E-12 0.10200E-13 0.52015E-01 0.36623E-01 0.66656E+00
 0.37880E-03 0.29143E+04 0.19131E-01 0.25103E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84259E-07 0.53320E-09 0.35755E-15 0.12379E-12 0.10139E-13 0.52015E-01 0.36623E-01 0.66656E+00
 0.37900E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84259E-07 0.53320E-09 0.35755E-15 0.12305E-12 0.10078E-13 0.52015E-01 0.36623E-01 0.66656E+00
 0.37920E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84259E-07 0.53321E-09 0.35755E-15 0.12232E-12 0.10017E-13 0.52015E-01 0.36623E-01 0.66656E+00
 0.37940E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91945E-05 0.33064E-06 0.84259E-07 0.53321E-09 0.35754E-15 0.12159E-12 0.99571E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.37960E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33064E-06 0.84259E-07 0.53321E-09 0.35754E-15 0.12087E-12 0.98975E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.37980E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33064E-06 0.84259E-07 0.53321E-09 0.35754E-15 0.12016E-12 0.98383E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38000E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33064E-06 0.84259E-07 0.53321E-09 0.35754E-15 0.11945E-12 0.97796E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38020E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53321E-09 0.35754E-15 0.11875E-12 0.97212E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38040E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53321E-09 0.35754E-15 0.11806E-12 0.96632E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38060E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53321E-09 0.35754E-15 0.11737E-12 0.96056E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38080E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53321E-09 0.35754E-15 0.11668E-12 0.95483E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38100E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53321E-09 0.35753E-15 0.11601E-12 0.94914E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38120E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53321E-09 0.35753E-15 0.11535E-12 0.94368E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38140E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53321E-09 0.35753E-15 0.11470E-12 0.93831E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38160E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53321E-09 0.35753E-15 0.11405E-12 0.93299E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38180E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53322E-09 0.35753E-15 0.11342E-12 0.92773E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38200E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53322E-09 0.35753E-15 0.11279E-12 0.92253E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38220E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84259E-07 0.53322E-09 0.35753E-15 0.11217E-12 0.91738E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38240E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35753E-15 0.11155E-12 0.91228E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38260E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35752E-15 0.11094E-12 0.90724E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38280E-03 0.29143E+04 0.19131E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35752E-15 0.11034E-12 0.90225E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38300E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35752E-15 0.10974E-12 0.89732E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38320E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35752E-15 0.10915E-12 0.89245E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38340E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35752E-15 0.10857E-12 0.88763E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38360E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35752E-15 0.10800E-12 0.88287E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38380E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35752E-15 0.10743E-12 0.87816E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38400E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53322E-09 0.35752E-15 0.10687E-12 0.87351E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38420E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10631E-12 0.86892E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38440E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10576E-12 0.86438E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38460E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10522E-12 0.85991E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38480E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33063E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10469E-12 0.85549E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38500E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10416E-12 0.85113E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38520E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10364E-12 0.84683E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38540E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10312E-12 0.84259E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38560E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10262E-12 0.83841E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38580E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10212E-12 0.83429E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38600E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53323E-09 0.35751E-15 0.10162E-12 0.83023E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38620E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53323E-09 0.35750E-15 0.10114E-12 0.82623E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38640E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53323E-09 0.35750E-15 0.10066E-12 0.82230E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38660E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84260E-07 0.53324E-09 0.35750E-15 0.10019E-12 0.81843E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38680E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.99724E-13 0.81462E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38700E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91944E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.99267E-13 0.81088E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38720E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.98817E-13 0.80720E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38740E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.98375E-13 0.80359E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38760E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.97940E-13 0.80005E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38780E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.97513E-13 0.79658E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38800E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.97093E-13 0.79317E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38820E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.96681E-13 0.78984E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38840E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35750E-15 0.96276E-13 0.78657E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38860E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35749E-15 0.95880E-13 0.78338E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38880E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35749E-15 0.95491E-13 0.78026E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38900E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53324E-09 0.35749E-15 0.95110E-13 0.77721E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38920E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28715E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.94737E-13 0.77424E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38940E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.94365E-13 0.77125E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38960E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33062E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.93985E-13 0.76813E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.38980E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.93610E-13 0.76507E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39000E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.93242E-13 0.76205E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39020E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.92879E-13 0.75908E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39040E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.92522E-13 0.75616E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39060E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.92171E-13 0.75329E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39080E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.91826E-13 0.75047E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39100E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.91486E-13 0.74769E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39120E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84261E-07 0.53325E-09 0.35749E-15 0.91152E-13 0.74495E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39140E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53325E-09 0.35749E-15 0.90823E-13 0.74227E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39160E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53325E-09 0.35748E-15 0.90500E-13 0.73962E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39180E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.90182E-13 0.73703E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39200E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.89870E-13 0.73447E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39220E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.89563E-13 0.73196E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39240E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.89262E-13 0.72950E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39260E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.88965E-13 0.72707E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39280E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.88674E-13 0.72469E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39300E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.88388E-13 0.72235E-14 0.52015E-01 0.36623E-01 0.66656E+00
 0.39320E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14191E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.88106E-13 0.72005E-14 0.52015E-01 0.36624E-01 0.66656E+00
 0.39340E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14190E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.87830E-13 0.71779E-14 0.52015E-01 0.36624E-01 0.66656E+00
 0.39360E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14190E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.87559E-13 0.71557E-14 0.52015E-01 0.36624E-01 0.66656E+00
 0.39380E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14190E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.87292E-13 0.71339E-14 0.52015E-01 0.36624E-01 0.66656E+00
 0.39400E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14190E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.87030E-13 0.71124E-14 0.52015E-01 0.36624E-01 0.66656E+00
 0.39420E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14190E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53326E-09 0.35748E-15 0.86773E-13 0.70914E-14 0.52015E-01 0.36624E-01 0.66656E+00
 0.39440E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14190E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53327E-09 0.35748E-15 0.86520E-13 0.70706E-14 0.52015E-01 0.36624E-01 0.66656E+00
 0.39460E-03 0.29143E+04 0.19130E-01 0.25102E-01 0.14190E-01 0.28714E-01 0.30097E-01 0.12756E+00 0.91943E-05 0.33061E-06 0.84262E-07 0.53327E-09 0.35748E-15 0.86272E-13 0.70503E-14 0.52015E-01 0.36624E-01 0.66656E+00
