 T(SEC)      TMP(K)       H2         H          O          O2         OH         H2O        HO2        H2O2       CH2        CH2(S)     CH3        CH4        CO         CO2        HCO        CH2O       CH3O       C2H2       C2H3       C2H4       C2H5       C2H6       N2         AR        
 0.32100E-03 0.29065E+04 0.25281E-01 0.19506E-01 0.14410E-01 0.28853E-01 0.30156E-01 0.12705E+00 0.90272E-05 0.33703E-06 0.92317E-13 0.89267E-14 0.66695E-13 0.53683E-14 0.52175E-01 0.36409E-01 0.84786E-07 0.52586E-09 0.34679E-15 0.12250E-16 0.55720E-21 0.64442E-22 0.41311E-26 0.60730E-28 0.66615E+00 0.00000E+00
 0.32120E-03 0.29065E+04 0.25280E-01 0.19505E-01 0.14409E-01 0.28853E-01 0.30156E-01 0.12705E+00 0.90275E-05 0.33702E-06 0.92324E-13 0.89274E-14 0.66701E-13 0.53690E-14 0.52174E-01 0.36410E-01 0.84785E-07 0.52588E-09 0.34681E-15 0.12252E-16 0.55727E-21 0.64451E-22 0.41318E-26 0.60740E-28 0.66615E+00 0.00000E+00
 0.32140E-03 0.29065E+04 0.25280E-01 0.19504E-01 0.14409E-01 0.28853E-01 0.30156E-01 0.12705E+00 0.90279E-05 0.33700E-06 0.92330E-13 0.89281E-14 0.66707E-13 0.53696E-14 0.52174E-01 0.36410E-01 0.84784E-07 0.52589E-09 0.34684E-15 0.12253E-16 0.55734E-21 0.64461E-22 0.41325E-26 0.60750E-28 0.66615E+00 0.00000E+00
 0.32160E-03 0.29066E+04 0.25280E-01 0.19503E-01 0.14408E-01 0.28852E-01 0.30156E-01 0.12705E+00 0.90282E-05 0.33699E-06 0.92337E-13 0.89288E-14 0.66714E-13 0.53703E-14 0.52173E-01 0.36411E-01 0.84782E-07 0.52591E-09 0.34686E-15 0.12255E-16 0.55741E-21 0.64470E-22 0.41333E-26 0.60760E-28 0.66615E+00 0.00000E+00
 0.32180E-03 0.29066E+04 0.25279E-01 0.19502E-01 0.14408E-01 0.28852E-01 0.30156E-01 0.12706E+00 0.90286E-05 0.33697E-06 0.92343E-13 0.89295E-14 0.66720E-13 0.53709E-14 0.52173E-01 0.36411E-01 0.84781E-07 0.52593E-09 0.34688E-15 0.12257E-16 0.55748E-21 0.64479E-22 0.41340E-26 0.60770E-28 0.66615E+00 0.00000E+00
 0.32200E-03 0.29066E+04 0.25279E-01 0.19501E-01 0.14407E-01 0.28852E-01 0.30156E-01 0.12706E+00 0.90289E-05 0.33696E-06 0.92350E-13 0.89302E-14 0.66726E-13 0.53715E-14 0.52173E-01 0.36412E-01 0.84780E-07 0.52594E-09 0.34690E-15 0.12259E-16 0.55755E-21 0.64489E-22 0.41347E-26 0.60780E-28 0.66615E+00 0.00000E+00
 0.32220E-03 0.29066E+04 0.25278E-01 0.19500E-01 0.14407E-01 0.28851E-01 0.30155E-01 0.12706E+00 0.90293E-05 0.33694E-06 0.92356E-13 0.89309E-14 0.66732E-13 0.53722E-14 0.52172E-01 0.36412E-01 0.84779E-07 0.52596E-09 0.34692E-15 0.12261E-16 0.55762E-21 0.64498E-22 0.41354E-26 0.60790E-28 0.66616E+00 0.00000E+00
 0.32240E-03 0.29066E+04 0.25278E-01 0.19500E-01 0.14406E-01 0.28851E-01 0.30155E-01 0.12706E+00 0.90296E-05 0.33693E-06 0.92363E-13 0.89316E-14 0.66738E-13 0.53728E-14 0.52172E-01 0.36413E-01 0.84778E-07 0.52598E-09 0.34694E-15 0.12263E-16 0.55769E-21 0.64507E-22 0.41361E-26 0.60800E-28 0.66616E+00 0.00000E+00
 0.32260E-03 0.29066E+04 0.25278E-01 0.19499E-01 0.14406E-01 0.28851E-01 0.30155E-01 0.12706E+00 0.90300E-05 0.33691E-06 0.92369E-13 0.89323E-14 0.66745E-13 0.53734E-14 0.52172E-01 0.36413E-01 0.84777E-07 0.52599E-09 0.34697E-15 0.12265E-16 0.55775E-21 0.64516E-22 0.41369E-26 0.60809E-28 0.66616E+00 0.00000E+00
 0.32280E-03 0.29067E+04 0.25277E-01 0.19498E-01 0.14405E-01 0.28850E-01 0.30155E-01 0.12706E+00 0.90303E-05 0.33690E-06 0.92375E-13 0.89330E-14 0.66751E-13 0.53741E-14 0.52171E-01 0.36413E-01 0.84776E-07 0.52601E-09 0.34699E-15 0.12267E-16 0.55782E-21 0.64526E-22 0.41376E-26 0.60819E-28 0.66616E+00 0.00000E+00
 0.32300E-03 0.29067E+04 0.25277E-01 0.19497E-01 0.14405E-01 0.28850E-01 0.30155E-01 0.12706E+00 0.90307E-05 0.33688E-06 0.92382E-13 0.89337E-14 0.66757E-13 0.53747E-14 0.52171E-01 0.36414E-01 0.84775E-07 0.52603E-09 0.34701E-15 0.12268E-16 0.55789E-21 0.64535E-22 0.41383E-26 0.60829E-28 0.66616E+00 0.00000E+00
 0.32320E-03 0.29067E+04 0.25276E-01 0.19496E-01 0.14404E-01 0.28850E-01 0.30155E-01 0.12706E+00 0.90310E-05 0.33687E-06 0.92388E-13 0.89344E-14 0.66763E-13 0.53753E-14 0.52171E-01 0.36414E-01 0.84774E-07 0.52605E-09 0.34703E-15 0.12270E-16 0.55796E-21 0.64544E-22 0.41390E-26 0.60839E-28 0.66616E+00 0.00000E+00
 0.32340E-03 0.29067E+04 0.25276E-01 0.19495E-01 0.14404E-01 0.28850E-01 0.30155E-01 0.12706E+00 0.90314E-05 0.33685E-06 0.92395E-13 0.89351E-14 0.66769E-13 0.53760E-14 0.52170E-01 0.36415E-01 0.84773E-07 0.52606E-09 0.34705E-15 0.12272E-16 0.55803E-21 0.64553E-22 0.41397E-26 0.60848E-28 0.66616E+00 0.00000E+00
 0.32360E-03 0.29067E+04 0.25276E-01 0.19495E-01 0.14403E-01 0.28849E-01 0.30155E-01 0.12707E+00 0.90317E-05 0.33684E-06 0.92401E-13 0.89358E-14 0.66775E-13 0.53766E-14 0.52170E-01 0.36415E-01 0.84772E-07 0.52608E-09 0.34707E-15 0.12274E-16 0.55810E-21 0.64563E-22 0.41404E-26 0.60858E-28 0.66616E+00 0.00000E+00
 0.32380E-03 0.29068E+04 0.25275E-01 0.19494E-01 0.14403E-01 0.28849E-01 0.30154E-01 0.12707E+00 0.90321E-05 0.33683E-06 0.92407E-13 0.89365E-14 0.66781E-13 0.53772E-14 0.52170E-01 0.36416E-01 0.84771E-07 0.52610E-09 0.34710E-15 0.12276E-16 0.55817E-21 0.64572E-22 0.41411E-26 0.60868E-28 0.66616E+00 0.00000E+00
 0.32400E-03 0.29068E+04 0.25275E-01 0.19493E-01 0.14402E-01 0.28849E-01 0.30154E-01 0.12707E+00 0.90324E-05 0.33681E-06 0.92414E-13 0.89372E-14 0.66787E-13 0.53779E-14 0.52169E-01 0.36416E-01 0.84769E-07 0.52611E-09 0.34712E-15 0.12278E-16 0.55823E-21 0.64581E-22 0.41419E-26 0.60877E-28 0.66616E+00 0.00000E+00
 0.32420E-03 0.29068E+04 0.25275E-01 0.19492E-01 0.14402E-01 0.28848E-01 0.30154E-01 0.12707E+00 0.90327E-05 0.33680E-06 0.92420E-13 0.89378E-14 0.66793E-13 0.53785E-14 0.52169E-01 0.36417E-01 0.84768E-07 0.52613E-09 0.34714E-15 0.12280E-16 0.55830E-21 0.64590E-22 0.41426E-26 0.60887E-28 0.66616E+00 0.00000E+00
 0.32440E-03 0.29068E+04 0.25274E-01 0.19491E-01 0.14402E-01 0.28848E-01 0.30154E-01 0.12707E+00 0.90331E-05 0.33678E-06 0.92426E-13 0.89385E-14 0.66799E-13 0.53791E-14 0.52169E-01 0.36417E-01 0.84767E-07 0.52615E-09 0.34716E-15 0.12281E-16 0.55837E-21 0.64599E-22 0.41433E-26 0.60897E-28 0.66617E+00 0.00000E+00
 0.32460E-03 0.29068E+04 0.25274E-01 0.19490E-01 0.14401E-01 0.28848E-01 0.30154E-01 0.12707E+00 0.90334E-05 0.33677E-06 0.92433E-13 0.89392E-14 0.66806E-13 0.53797E-14 0.52168E-01 0.36418E-01 0.84766E-07 0.52616E-09 0.34718E-15 0.12283E-16 0.55844E-21 0.64608E-22 0.41440E-26 0.60906E-28 0.66617E+00 0.00000E+00
 0.32480E-03 0.29068E+04 0.25273E-01 0.19490E-01 0.14401E-01 0.28847E-01 0.30154E-01 0.12707E+00 0.90338E-05 0.33675E-06 0.92439E-13 0.89399E-14 0.66812E-13 0.53804E-14 0.52168E-01 0.36418E-01 0.84765E-07 0.52618E-09 0.34720E-15 0.12285E-16 0.55851E-21 0.64617E-22 0.41447E-26 0.60916E-28 0.66617E+00 0.00000E+00
 0.32500E-03 0.29069E+04 0.25273E-01 0.19489E-01 0.14400E-01 0.28847E-01 0.30154E-01 0.12707E+00 0.90341E-05 0.33674E-06 0.92445E-13 0.89406E-14 0.66818E-13 0.53810E-14 0.52168E-01 0.36419E-01 0.84764E-07 0.52619E-09 0.34722E-15 0.12287E-16 0.55857E-21 0.64626E-22 0.41454E-26 0.60925E-28 0.66617E+00 0.00000E+00
 0.32520E-03 0.29069E+04 0.25273E-01 0.19488E-01 0.14400E-01 0.28847E-01 0.30154E-01 0.12707E+00 0.90344E-05 0.33672E-06 0.92452E-13 0.89413E-14 0.66824E-13 0.53816E-14 0.52167E-01 0.36419E-01 0.84763E-07 0.52621E-09 0.34725E-15 0.12289E-16 0.55864E-21 0.64635E-22 0.41461E-26 0.60935E-28 0.66617E+00 0.00000E+00
 0.32540E-03 0.29069E+04 0.25272E-01 0.19487E-01 0.14399E-01 0.28847E-01 0.30153E-01 0.12708E+00 0.90348E-05 0.33671E-06 0.92458E-13 0.89419E-14 0.66830E-13 0.53822E-14 0.52167E-01 0.36420E-01 0.84762E-07 0.52623E-09 0.34727E-15 0.12291E-16 0.55871E-21 0.64645E-22 0.41468E-26 0.60944E-28 0.66617E+00 0.00000E+00
 0.32560E-03 0.29069E+04 0.25272E-01 0.19486E-01 0.14399E-01 0.28846E-01 0.30153E-01 0.12708E+00 0.90351E-05 0.33670E-06 0.92464E-13 0.89426E-14 0.66836E-13 0.53828E-14 0.52167E-01 0.36420E-01 0.84761E-07 0.52624E-09 0.34729E-15 0.12292E-16 0.55877E-21 0.64654E-22 0.41475E-26 0.60954E-28 0.66617E+00 0.00000E+00
 0.32580E-03 0.29069E+04 0.25271E-01 0.19486E-01 0.14398E-01 0.28846E-01 0.30153E-01 0.12708E+00 0.90355E-05 0.33668E-06 0.92470E-13 0.89433E-14 0.66842E-13 0.53835E-14 0.52166E-01 0.36420E-01 0.84760E-07 0.52626E-09 0.34731E-15 0.12294E-16 0.55884E-21 0.64663E-22 0.41482E-26 0.60963E-28 0.66617E+00 0.00000E+00
 0.32600E-03 0.29069E+04 0.25271E-01 0.19485E-01 0.14398E-01 0.28846E-01 0.30153E-01 0.12708E+00 0.90358E-05 0.33667E-06 0.92477E-13 0.89440E-14 0.66847E-13 0.53841E-14 0.52166E-01 0.36421E-01 0.84759E-07 0.52628E-09 0.34733E-15 0.12296E-16 0.55891E-21 0.64671E-22 0.41489E-26 0.60973E-28 0.66617E+00 0.00000E+00
 0.32620E-03 0.29070E+04 0.25271E-01 0.19484E-01 0.14397E-01 0.28845E-01 0.30153E-01 0.12708E+00 0.90361E-05 0.33665E-06 0.92483E-13 0.89446E-14 0.66853E-13 0.53847E-14 0.52166E-01 0.36421E-01 0.84758E-07 0.52629E-09 0.34735E-15 0.12298E-16 0.55897E-21 0.64680E-22 0.41496E-26 0.60982E-28 0.66617E+00 0.00000E+00
 0.32640E-03 0.29070E+04 0.25270E-01 0.19483E-01 0.14397E-01 0.28845E-01 0.30153E-01 0.12708E+00 0.90365E-05 0.33664E-06 0.92489E-13 0.89453E-14 0.66859E-13 0.53853E-14 0.52165E-01 0.36422E-01 0.84757E-07 0.52631E-09 0.34737E-15 0.12300E-16 0.55904E-21 0.64689E-22 0.41503E-26 0.60992E-28 0.66617E+00 0.00000E+00
 0.32660E-03 0.29070E+04 0.25270E-01 0.19482E-01 0.14396E-01 0.28845E-01 0.30153E-01 0.12708E+00 0.90368E-05 0.33663E-06 0.92495E-13 0.89460E-14 0.66865E-13 0.53859E-14 0.52165E-01 0.36422E-01 0.84756E-07 0.52633E-09 0.34739E-15 0.12301E-16 0.55911E-21 0.64698E-22 0.41509E-26 0.61001E-28 0.66618E+00 0.00000E+00
 0.32680E-03 0.29070E+04 0.25270E-01 0.19482E-01 0.14396E-01 0.28844E-01 0.30153E-01 0.12708E+00 0.90371E-05 0.33661E-06 0.92501E-13 0.89466E-14 0.66871E-13 0.53865E-14 0.52164E-01 0.36423E-01 0.84755E-07 0.52634E-09 0.34741E-15 0.12303E-16 0.55917E-21 0.64707E-22 0.41516E-26 0.61011E-28 0.66618E+00 0.00000E+00
 0.32700E-03 0.29070E+04 0.25269E-01 0.19481E-01 0.14395E-01 0.28844E-01 0.30152E-01 0.12708E+00 0.90375E-05 0.33660E-06 0.92507E-13 0.89473E-14 0.66877E-13 0.53871E-14 0.52164E-01 0.36423E-01 0.84754E-07 0.52636E-09 0.34743E-15 0.12305E-16 0.55924E-21 0.64716E-22 0.41523E-26 0.61020E-28 0.66618E+00 0.00000E+00
 0.32720E-03 0.29070E+04 0.25269E-01 0.19480E-01 0.14395E-01 0.28844E-01 0.30152E-01 0.12709E+00 0.90378E-05 0.33658E-06 0.92514E-13 0.89480E-14 0.66883E-13 0.53877E-14 0.52164E-01 0.36424E-01 0.84753E-07 0.52637E-09 0.34746E-15 0.12307E-16 0.55931E-21 0.64725E-22 0.41530E-26 0.61029E-28 0.66618E+00 0.00000E+00
 0.32740E-03 0.29071E+04 0.25268E-01 0.19479E-01 0.14394E-01 0.28844E-01 0.30152E-01 0.12709E+00 0.90381E-05 0.33657E-06 0.92520E-13 0.89486E-14 0.66889E-13 0.53883E-14 0.52163E-01 0.36424E-01 0.84752E-07 0.52639E-09 0.34748E-15 0.12309E-16 0.55937E-21 0.64734E-22 0.41537E-26 0.61039E-28 0.66618E+00 0.00000E+00
 0.32760E-03 0.29071E+04 0.25268E-01 0.19478E-01 0.14394E-01 0.28843E-01 0.30152E-01 0.12709E+00 0.90385E-05 0.33656E-06 0.92526E-13 0.89493E-14 0.66895E-13 0.53889E-14 0.52163E-01 0.36424E-01 0.84751E-07 0.52641E-09 0.34750E-15 0.12310E-16 0.55944E-21 0.64743E-22 0.41544E-26 0.61048E-28 0.66618E+00 0.00000E+00
 0.32780E-03 0.29071E+04 0.25268E-01 0.19478E-01 0.14394E-01 0.28843E-01 0.30152E-01 0.12709E+00 0.90388E-05 0.33654E-06 0.92532E-13 0.89500E-14 0.66900E-13 0.53895E-14 0.52163E-01 0.36425E-01 0.84750E-07 0.52642E-09 0.34752E-15 0.12312E-16 0.55950E-21 0.64751E-22 0.41551E-26 0.61057E-28 0.66618E+00 0.00000E+00
 0.32800E-03 0.29071E+04 0.25267E-01 0.19477E-01 0.14393E-01 0.28843E-01 0.30152E-01 0.12709E+00 0.90391E-05 0.33653E-06 0.92538E-13 0.89506E-14 0.66906E-13 0.53901E-14 0.52162E-01 0.36425E-01 0.84749E-07 0.52644E-09 0.34754E-15 0.12314E-16 0.55957E-21 0.64760E-22 0.41557E-26 0.61067E-28 0.66618E+00 0.00000E+00
 0.32820E-03 0.29071E+04 0.25267E-01 0.19476E-01 0.14393E-01 0.28842E-01 0.30152E-01 0.12709E+00 0.90394E-05 0.33651E-06 0.92544E-13 0.89513E-14 0.66912E-13 0.53907E-14 0.52162E-01 0.36426E-01 0.84748E-07 0.52645E-09 0.34756E-15 0.12316E-16 0.55963E-21 0.64769E-22 0.41564E-26 0.61076E-28 0.66618E+00 0.00000E+00
 0.32840E-03 0.29071E+04 0.25267E-01 0.19475E-01 0.14392E-01 0.28842E-01 0.30152E-01 0.12709E+00 0.90398E-05 0.33650E-06 0.92550E-13 0.89519E-14 0.66918E-13 0.53913E-14 0.52162E-01 0.36426E-01 0.84747E-07 0.52647E-09 0.34758E-15 0.12317E-16 0.55970E-21 0.64778E-22 0.41571E-26 0.61085E-28 0.66618E+00 0.00000E+00
 0.32860E-03 0.29072E+04 0.25266E-01 0.19474E-01 0.14392E-01 0.28842E-01 0.30151E-01 0.12709E+00 0.90401E-05 0.33649E-06 0.92556E-13 0.89526E-14 0.66924E-13 0.53919E-14 0.52162E-01 0.36427E-01 0.84746E-07 0.52649E-09 0.34760E-15 0.12319E-16 0.55976E-21 0.64787E-22 0.41578E-26 0.61094E-28 0.66618E+00 0.00000E+00
 0.32880E-03 0.29072E+04 0.25266E-01 0.19474E-01 0.14391E-01 0.28842E-01 0.30151E-01 0.12709E+00 0.90404E-05 0.33647E-06 0.92562E-13 0.89533E-14 0.66930E-13 0.53925E-14 0.52161E-01 0.36427E-01 0.84745E-07 0.52650E-09 0.34762E-15 0.12321E-16 0.55983E-21 0.64795E-22 0.41585E-26 0.61104E-28 0.66618E+00 0.00000E+00
 0.32900E-03 0.29072E+04 0.25265E-01 0.19473E-01 0.14391E-01 0.28841E-01 0.30151E-01 0.12709E+00 0.90407E-05 0.33646E-06 0.92568E-13 0.89539E-14 0.66935E-13 0.53931E-14 0.52161E-01 0.36428E-01 0.84744E-07 0.52652E-09 0.34764E-15 0.12323E-16 0.55989E-21 0.64804E-22 0.41591E-26 0.61113E-28 0.66619E+00 0.00000E+00
 0.32920E-03 0.29072E+04 0.25265E-01 0.19472E-01 0.14390E-01 0.28841E-01 0.30151E-01 0.12710E+00 0.90411E-05 0.33645E-06 0.92574E-13 0.89546E-14 0.66941E-13 0.53937E-14 0.52161E-01 0.36428E-01 0.84743E-07 0.52653E-09 0.34766E-15 0.12324E-16 0.55996E-21 0.64813E-22 0.41598E-26 0.61122E-28 0.66619E+00 0.00000E+00
 0.32940E-03 0.29072E+04 0.25265E-01 0.19471E-01 0.14390E-01 0.28841E-01 0.30151E-01 0.12710E+00 0.90414E-05 0.33643E-06 0.92580E-13 0.89552E-14 0.66947E-13 0.53943E-14 0.52160E-01 0.36428E-01 0.84742E-07 0.52655E-09 0.34768E-15 0.12326E-16 0.56002E-21 0.64821E-22 0.41605E-26 0.61131E-28 0.66619E+00 0.00000E+00
 0.32960E-03 0.29072E+04 0.25264E-01 0.19470E-01 0.14389E-01 0.28840E-01 0.30151E-01 0.12710E+00 0.90417E-05 0.33642E-06 0.92586E-13 0.89559E-14 0.66953E-13 0.53949E-14 0.52160E-01 0.36429E-01 0.84741E-07 0.52656E-09 0.34770E-15 0.12328E-16 0.56009E-21 0.64830E-22 0.41612E-26 0.61140E-28 0.66619E+00 0.00000E+00
 0.32980E-03 0.29072E+04 0.25264E-01 0.19470E-01 0.14389E-01 0.28840E-01 0.30151E-01 0.12710E+00 0.90420E-05 0.33640E-06 0.92592E-13 0.89565E-14 0.66958E-13 0.53955E-14 0.52160E-01 0.36429E-01 0.84740E-07 0.52658E-09 0.34772E-15 0.12330E-16 0.56015E-21 0.64839E-22 0.41618E-26 0.61150E-28 0.66619E+00 0.00000E+00
 0.33000E-03 0.29073E+04 0.25264E-01 0.19469E-01 0.14389E-01 0.28840E-01 0.30151E-01 0.12710E+00 0.90424E-05 0.33639E-06 0.92598E-13 0.89572E-14 0.66964E-13 0.53961E-14 0.52159E-01 0.36430E-01 0.84739E-07 0.52660E-09 0.34774E-15 0.12331E-16 0.56021E-21 0.64847E-22 0.41625E-26 0.61159E-28 0.66619E+00 0.00000E+00
 0.33020E-03 0.29073E+04 0.25263E-01 0.19468E-01 0.14388E-01 0.28840E-01 0.30151E-01 0.12710E+00 0.90427E-05 0.33638E-06 0.92604E-13 0.89578E-14 0.66970E-13 0.53967E-14 0.52159E-01 0.36430E-01 0.84738E-07 0.52661E-09 0.34776E-15 0.12333E-16 0.56028E-21 0.64856E-22 0.41632E-26 0.61168E-28 0.66619E+00 0.00000E+00
 0.33040E-03 0.29073E+04 0.25263E-01 0.19467E-01 0.14388E-01 0.28839E-01 0.30150E-01 0.12710E+00 0.90430E-05 0.33636E-06 0.92610E-13 0.89585E-14 0.66975E-13 0.53973E-14 0.52159E-01 0.36431E-01 0.84737E-07 0.52663E-09 0.34778E-15 0.12335E-16 0.56034E-21 0.64865E-22 0.41638E-26 0.61177E-28 0.66619E+00 0.00000E+00
 0.33060E-03 0.29073E+04 0.25263E-01 0.19467E-01 0.14387E-01 0.28839E-01 0.30150E-01 0.12710E+00 0.90433E-05 0.33635E-06 0.92616E-13 0.89591E-14 0.66981E-13 0.53979E-14 0.52158E-01 0.36431E-01 0.84736E-07 0.52664E-09 0.34780E-15 0.12337E-16 0.56041E-21 0.64873E-22 0.41645E-26 0.61186E-28 0.66619E+00 0.00000E+00
 0.33080E-03 0.29073E+04 0.25262E-01 0.19466E-01 0.14387E-01 0.28839E-01 0.30150E-01 0.12710E+00 0.90436E-05 0.33634E-06 0.92622E-13 0.89597E-14 0.66987E-13 0.53985E-14 0.52158E-01 0.36432E-01 0.84735E-07 0.52666E-09 0.34782E-15 0.12338E-16 0.56047E-21 0.64882E-22 0.41652E-26 0.61195E-28 0.66619E+00 0.00000E+00
 0.33100E-03 0.29073E+04 0.25262E-01 0.19465E-01 0.14386E-01 0.28838E-01 0.30150E-01 0.12711E+00 0.90440E-05 0.33632E-06 0.92628E-13 0.89604E-14 0.66992E-13 0.53990E-14 0.52158E-01 0.36432E-01 0.84734E-07 0.52667E-09 0.34784E-15 0.12340E-16 0.56053E-21 0.64890E-22 0.41658E-26 0.61204E-28 0.66619E+00 0.00000E+00
 0.33120E-03 0.29074E+04 0.25261E-01 0.19464E-01 0.14386E-01 0.28838E-01 0.30150E-01 0.12711E+00 0.90443E-05 0.33631E-06 0.92634E-13 0.89610E-14 0.66998E-13 0.53996E-14 0.52157E-01 0.36432E-01 0.84733E-07 0.52669E-09 0.34786E-15 0.12342E-16 0.56060E-21 0.64899E-22 0.41665E-26 0.61213E-28 0.66620E+00 0.00000E+00
 0.33140E-03 0.29074E+04 0.25261E-01 0.19464E-01 0.14385E-01 0.28838E-01 0.30150E-01 0.12711E+00 0.90446E-05 0.33630E-06 0.92640E-13 0.89617E-14 0.67004E-13 0.54002E-14 0.52157E-01 0.36433E-01 0.84732E-07 0.52670E-09 0.34788E-15 0.12343E-16 0.56066E-21 0.64907E-22 0.41671E-26 0.61222E-28 0.66620E+00 0.00000E+00
 0.33160E-03 0.29074E+04 0.25261E-01 0.19463E-01 0.14385E-01 0.28838E-01 0.30150E-01 0.12711E+00 0.90449E-05 0.33628E-06 0.92646E-13 0.89623E-14 0.67009E-13 0.54008E-14 0.52157E-01 0.36433E-01 0.84731E-07 0.52672E-09 0.34790E-15 0.12345E-16 0.56072E-21 0.64916E-22 0.41678E-26 0.61231E-28 0.66620E+00 0.00000E+00
 0.33180E-03 0.29074E+04 0.25260E-01 0.19462E-01 0.14385E-01 0.28837E-01 0.30150E-01 0.12711E+00 0.90452E-05 0.33627E-06 0.92651E-13 0.89629E-14 0.67015E-13 0.54014E-14 0.52156E-01 0.36434E-01 0.84730E-07 0.52674E-09 0.34792E-15 0.12347E-16 0.56079E-21 0.64924E-22 0.41685E-26 0.61240E-28 0.66620E+00 0.00000E+00
 0.33200E-03 0.29074E+04 0.25260E-01 0.19461E-01 0.14384E-01 0.28837E-01 0.30149E-01 0.12711E+00 0.90455E-05 0.33626E-06 0.92657E-13 0.89636E-14 0.67021E-13 0.54019E-14 0.52156E-01 0.36434E-01 0.84729E-07 0.52675E-09 0.34794E-15 0.12349E-16 0.56085E-21 0.64933E-22 0.41691E-26 0.61249E-28 0.66620E+00 0.00000E+00
 0.33220E-03 0.29074E+04 0.25260E-01 0.19461E-01 0.14384E-01 0.28837E-01 0.30149E-01 0.12711E+00 0.90459E-05 0.33624E-06 0.92663E-13 0.89642E-14 0.67026E-13 0.54025E-14 0.52156E-01 0.36435E-01 0.84728E-07 0.52677E-09 0.34796E-15 0.12350E-16 0.56091E-21 0.64941E-22 0.41698E-26 0.61258E-28 0.66620E+00 0.00000E+00
 0.33240E-03 0.29075E+04 0.25259E-01 0.19460E-01 0.14383E-01 0.28836E-01 0.30149E-01 0.12711E+00 0.90462E-05 0.33623E-06 0.92669E-13 0.89648E-14 0.67032E-13 0.54031E-14 0.52155E-01 0.36435E-01 0.84727E-07 0.52678E-09 0.34798E-15 0.12352E-16 0.56097E-21 0.64950E-22 0.41704E-26 0.61267E-28 0.66620E+00 0.00000E+00
 0.33260E-03 0.29075E+04 0.25259E-01 0.19459E-01 0.14383E-01 0.28836E-01 0.30149E-01 0.12711E+00 0.90465E-05 0.33622E-06 0.92675E-13 0.89655E-14 0.67037E-13 0.54037E-14 0.52155E-01 0.36435E-01 0.84726E-07 0.52680E-09 0.34800E-15 0.12354E-16 0.56104E-21 0.64958E-22 0.41711E-26 0.61276E-28 0.66620E+00 0.00000E+00
 0.33280E-03 0.29075E+04 0.25259E-01 0.19458E-01 0.14382E-01 0.28836E-01 0.30149E-01 0.12711E+00 0.90468E-05 0.33620E-06 0.92681E-13 0.89661E-14 0.67043E-13 0.54043E-14 0.52155E-01 0.36436E-01 0.84725E-07 0.52681E-09 0.34802E-15 0.12355E-16 0.56110E-21 0.64966E-22 0.41717E-26 0.61284E-28 0.66620E+00 0.00000E+00
 0.33300E-03 0.29075E+04 0.25258E-01 0.19457E-01 0.14382E-01 0.28836E-01 0.30149E-01 0.12712E+00 0.90471E-05 0.33619E-06 0.92686E-13 0.89667E-14 0.67048E-13 0.54048E-14 0.52154E-01 0.36436E-01 0.84724E-07 0.52683E-09 0.34804E-15 0.12357E-16 0.56116E-21 0.64975E-22 0.41724E-26 0.61293E-28 0.66620E+00 0.00000E+00
 0.33320E-03 0.29075E+04 0.25258E-01 0.19457E-01 0.14381E-01 0.28835E-01 0.30149E-01 0.12712E+00 0.90474E-05 0.33618E-06 0.92692E-13 0.89673E-14 0.67054E-13 0.54054E-14 0.52154E-01 0.36437E-01 0.84723E-07 0.52684E-09 0.34806E-15 0.12359E-16 0.56122E-21 0.64983E-22 0.41730E-26 0.61302E-28 0.66620E+00 0.00000E+00
 0.33340E-03 0.29075E+04 0.25257E-01 0.19456E-01 0.14381E-01 0.28835E-01 0.30149E-01 0.12712E+00 0.90477E-05 0.33617E-06 0.92698E-13 0.89680E-14 0.67059E-13 0.54060E-14 0.52154E-01 0.36437E-01 0.84722E-07 0.52686E-09 0.34808E-15 0.12360E-16 0.56129E-21 0.64991E-22 0.41737E-26 0.61311E-28 0.66620E+00 0.00000E+00
 0.33360E-03 0.29075E+04 0.25257E-01 0.19455E-01 0.14381E-01 0.28835E-01 0.30149E-01 0.12712E+00 0.90480E-05 0.33615E-06 0.92704E-13 0.89686E-14 0.67065E-13 0.54065E-14 0.52153E-01 0.36438E-01 0.84721E-07 0.52687E-09 0.34810E-15 0.12362E-16 0.56135E-21 0.65000E-22 0.41743E-26 0.61320E-28 0.66620E+00 0.00000E+00
 0.33380E-03 0.29076E+04 0.25257E-01 0.19455E-01 0.14380E-01 0.28835E-01 0.30148E-01 0.12712E+00 0.90484E-05 0.33614E-06 0.92709E-13 0.89692E-14 0.67070E-13 0.54071E-14 0.52153E-01 0.36438E-01 0.84720E-07 0.52689E-09 0.34812E-15 0.12364E-16 0.56141E-21 0.65008E-22 0.41750E-26 0.61329E-28 0.66621E+00 0.00000E+00
 0.33400E-03 0.29076E+04 0.25256E-01 0.19454E-01 0.14380E-01 0.28834E-01 0.30148E-01 0.12712E+00 0.90487E-05 0.33613E-06 0.92715E-13 0.89698E-14 0.67076E-13 0.54077E-14 0.52153E-01 0.36438E-01 0.84719E-07 0.52690E-09 0.34814E-15 0.12365E-16 0.56147E-21 0.65016E-22 0.41756E-26 0.61337E-28 0.66621E+00 0.00000E+00
