  T(SEC)      TMP(K)       H          H2         O          O2         OH         H2O        HO2        H2O2       HCO        CH2O       CH3O       CH3        CH4        CO         CO2        N2        
 0.19200E-04 0.19966E+04 0.31600E-05 0.44144E-03 0.61023E-04 0.18981E+00 0.26583E-05 0.14002E-03 0.61801E-06 0.11793E-11 0.43669E-08 0.19197E-03 0.48051E-04 0.73550E-03 0.94041E-01 0.46958E-06 0.87589E-11 0.71452E+00
 0.19400E-04 0.19966E+04 0.31802E-05 0.44799E-03 0.60953E-04 0.18981E+00 0.26768E-05 0.14228E-03 0.62448E-06 0.12065E-11 0.45048E-08 0.19666E-03 0.48769E-04 0.74295E-03 0.94027E-01 0.49036E-06 0.93164E-11 0.71452E+00
 0.19600E-04 0.19966E+04 0.32003E-05 0.45457E-03 0.60877E-04 0.18980E+00 0.26951E-05 0.14454E-03 0.63095E-06 0.12341E-11 0.46451E-08 0.20140E-03 0.49489E-04 0.75040E-03 0.94014E-01 0.51179E-06 0.99024E-11 0.71452E+00
 0.19800E-04 0.19966E+04 0.32204E-05 0.46118E-03 0.60796E-04 0.18980E+00 0.27134E-05 0.14683E-03 0.63742E-06 0.12620E-11 0.47878E-08 0.20619E-03 0.50210E-04 0.75785E-03 0.94000E-01 0.53388E-06 0.10518E-10 0.71451E+00
 0.20000E-04 0.19965E+04 0.32404E-05 0.46783E-03 0.60711E-04 0.18979E+00 0.27315E-05 0.14912E-03 0.64389E-06 0.12903E-11 0.49329E-08 0.21102E-03 0.50934E-04 0.76529E-03 0.93987E-01 0.55665E-06 0.11164E-10 0.71451E+00
 0.20200E-04 0.19965E+04 0.32603E-05 0.47450E-03 0.60621E-04 0.18979E+00 0.27496E-05 0.15144E-03 0.65036E-06 0.13190E-11 0.50805E-08 0.21590E-03 0.51659E-04 0.77274E-03 0.93973E-01 0.58009E-06 0.11843E-10 0.71451E+00
 0.20400E-04 0.19965E+04 0.32801E-05 0.48121E-03 0.60526E-04 0.18978E+00 0.27677E-05 0.15377E-03 0.65683E-06 0.13480E-11 0.52306E-08 0.22083E-03 0.52386E-04 0.78018E-03 0.93960E-01 0.60423E-06 0.12554E-10 0.71450E+00
 0.20600E-04 0.19965E+04 0.32999E-05 0.48795E-03 0.60429E-04 0.18978E+00 0.27856E-05 0.15611E-03 0.66330E-06 0.13774E-11 0.53831E-08 0.22580E-03 0.53115E-04 0.78763E-03 0.93946E-01 0.62908E-06 0.13299E-10 0.71450E+00
 0.20800E-04 0.19965E+04 0.33196E-05 0.49472E-03 0.60327E-04 0.18977E+00 0.28035E-05 0.15847E-03 0.66977E-06 0.14072E-11 0.55381E-08 0.23082E-03 0.53846E-04 0.79507E-03 0.93932E-01 0.65465E-06 0.14080E-10 0.71450E+00
 0.21000E-04 0.19964E+04 0.33393E-05 0.50153E-03 0.60223E-04 0.18977E+00 0.28213E-05 0.16084E-03 0.67623E-06 0.14373E-11 0.56957E-08 0.23588E-03 0.54579E-04 0.80251E-03 0.93919E-01 0.68094E-06 0.14898E-10 0.71449E+00
 0.21200E-04 0.19964E+04 0.33589E-05 0.50836E-03 0.60116E-04 0.18976E+00 0.28391E-05 0.16323E-03 0.68270E-06 0.14678E-11 0.58557E-08 0.24098E-03 0.55313E-04 0.80995E-03 0.93905E-01 0.70797E-06 0.15754E-10 0.71449E+00
 0.21400E-04 0.19964E+04 0.33785E-05 0.51523E-03 0.60006E-04 0.18976E+00 0.28568E-05 0.16564E-03 0.68916E-06 0.14987E-11 0.60183E-08 0.24613E-03 0.56048E-04 0.81738E-03 0.93891E-01 0.73576E-06 0.16649E-10 0.71448E+00
 0.21600E-04 0.19964E+04 0.33980E-05 0.52212E-03 0.59894E-04 0.18975E+00 0.28745E-05 0.16805E-03 0.69563E-06 0.15300E-11 0.61834E-08 0.25132E-03 0.56786E-04 0.82482E-03 0.93877E-01 0.76431E-06 0.17585E-10 0.71448E+00
 0.21800E-04 0.19964E+04 0.34175E-05 0.52904E-03 0.59781E-04 0.18975E+00 0.28922E-05 0.17049E-03 0.70209E-06 0.15617E-11 0.63511E-08 0.25655E-03 0.57525E-04 0.83226E-03 0.93863E-01 0.79364E-06 0.18563E-10 0.71448E+00
 0.22000E-04 0.19963E+04 0.34370E-05 0.53600E-03 0.59665E-04 0.18974E+00 0.29098E-05 0.17294E-03 0.70855E-06 0.15937E-11 0.65214E-08 0.26183E-03 0.58266E-04 0.83969E-03 0.93849E-01 0.82376E-06 0.19584E-10 0.71447E+00
 0.22200E-04 0.19963E+04 0.34564E-05 0.54298E-03 0.59548E-04 0.18974E+00 0.29273E-05 0.17540E-03 0.71502E-06 0.16261E-11 0.66943E-08 0.26715E-03 0.59008E-04 0.84712E-03 0.93835E-01 0.85467E-06 0.20651E-10 0.71447E+00
 0.22400E-04 0.19963E+04 0.34759E-05 0.55000E-03 0.59430E-04 0.18973E+00 0.29449E-05 0.17788E-03 0.72148E-06 0.16590E-11 0.68698E-08 0.27251E-03 0.59752E-04 0.85455E-03 0.93821E-01 0.88640E-06 0.21764E-10 0.71447E+00
 0.22600E-04 0.19963E+04 0.34953E-05 0.55704E-03 0.59311E-04 0.18972E+00 0.29624E-05 0.18037E-03 0.72794E-06 0.16922E-11 0.70479E-08 0.27791E-03 0.60497E-04 0.86198E-03 0.93807E-01 0.91895E-06 0.22925E-10 0.71446E+00
 0.22800E-04 0.19962E+04 0.35147E-05 0.56411E-03 0.59192E-04 0.18972E+00 0.29799E-05 0.18288E-03 0.73441E-06 0.17258E-11 0.72287E-08 0.28336E-03 0.61244E-04 0.86941E-03 0.93793E-01 0.95234E-06 0.24135E-10 0.71446E+00
 0.23000E-04 0.19962E+04 0.35341E-05 0.57121E-03 0.59071E-04 0.18971E+00 0.29974E-05 0.18540E-03 0.74087E-06 0.17598E-11 0.74122E-08 0.28885E-03 0.61992E-04 0.87684E-03 0.93779E-01 0.98658E-06 0.25397E-10 0.71446E+00
 0.23200E-04 0.19962E+04 0.35535E-05 0.57834E-03 0.58951E-04 0.18971E+00 0.30148E-05 0.18794E-03 0.74734E-06 0.17942E-11 0.75985E-08 0.29438E-03 0.62742E-04 0.88427E-03 0.93764E-01 0.10217E-05 0.26711E-10 0.71445E+00
 0.23400E-04 0.19962E+04 0.35730E-05 0.58550E-03 0.58830E-04 0.18970E+00 0.30323E-05 0.19049E-03 0.75380E-06 0.18291E-11 0.77874E-08 0.29995E-03 0.63493E-04 0.89170E-03 0.93750E-01 0.10577E-05 0.28080E-10 0.71445E+00
 0.23600E-04 0.19962E+04 0.35924E-05 0.59269E-03 0.58709E-04 0.18970E+00 0.30498E-05 0.19306E-03 0.76027E-06 0.18643E-11 0.79792E-08 0.30557E-03 0.64245E-04 0.89912E-03 0.93736E-01 0.10945E-05 0.29505E-10 0.71444E+00
 0.23800E-04 0.19961E+04 0.36118E-05 0.59991E-03 0.58588E-04 0.18969E+00 0.30672E-05 0.19564E-03 0.76675E-06 0.18999E-11 0.81737E-08 0.31122E-03 0.64999E-04 0.90654E-03 0.93721E-01 0.11323E-05 0.30987E-10 0.71444E+00
 0.24000E-04 0.19961E+04 0.36313E-05 0.60715E-03 0.58467E-04 0.18969E+00 0.30847E-05 0.19824E-03 0.77322E-06 0.19360E-11 0.83710E-08 0.31692E-03 0.65754E-04 0.91397E-03 0.93707E-01 0.11709E-05 0.32530E-10 0.71444E+00
 0.24200E-04 0.19961E+04 0.36508E-05 0.61442E-03 0.58347E-04 0.18968E+00 0.31022E-05 0.20085E-03 0.77970E-06 0.19725E-11 0.85712E-08 0.32265E-03 0.66511E-04 0.92139E-03 0.93693E-01 0.12105E-05 0.34133E-10 0.71443E+00
 0.24400E-04 0.19961E+04 0.36703E-05 0.62172E-03 0.58228E-04 0.18968E+00 0.31197E-05 0.20347E-03 0.78618E-06 0.20094E-11 0.87743E-08 0.32843E-03 0.67269E-04 0.92881E-03 0.93678E-01 0.12511E-05 0.35801E-10 0.71443E+00
 0.24600E-04 0.19961E+04 0.36899E-05 0.62905E-03 0.58109E-04 0.18967E+00 0.31372E-05 0.20611E-03 0.79266E-06 0.20467E-11 0.89802E-08 0.33425E-03 0.68028E-04 0.93623E-03 0.93664E-01 0.12926E-05 0.37533E-10 0.71443E+00
 0.24800E-04 0.19960E+04 0.37094E-05 0.63641E-03 0.57991E-04 0.18966E+00 0.31547E-05 0.20877E-03 0.79915E-06 0.20845E-11 0.91891E-08 0.34011E-03 0.68788E-04 0.94365E-03 0.93649E-01 0.13350E-05 0.39333E-10 0.71442E+00
 0.25000E-04 0.19960E+04 0.37291E-05 0.64379E-03 0.57873E-04 0.18966E+00 0.31723E-05 0.21144E-03 0.80565E-06 0.21227E-11 0.94010E-08 0.34601E-03 0.69550E-04 0.95107E-03 0.93634E-01 0.13785E-05 0.41201E-10 0.71442E+00
 0.25200E-04 0.19960E+04 0.37487E-05 0.65120E-03 0.57757E-04 0.18965E+00 0.31899E-05 0.21413E-03 0.81214E-06 0.21614E-11 0.96158E-08 0.35195E-03 0.70313E-04 0.95849E-03 0.93620E-01 0.14229E-05 0.43141E-10 0.71441E+00
 0.25400E-04 0.19960E+04 0.37684E-05 0.65865E-03 0.57642E-04 0.18965E+00 0.32075E-05 0.21683E-03 0.81865E-06 0.22005E-11 0.98337E-08 0.35793E-03 0.71077E-04 0.96590E-03 0.93605E-01 0.14683E-05 0.45155E-10 0.71441E+00
 0.25600E-04 0.19960E+04 0.37882E-05 0.66611E-03 0.57528E-04 0.18964E+00 0.32251E-05 0.21954E-03 0.82516E-06 0.22400E-11 0.10055E-07 0.36395E-03 0.71842E-04 0.97332E-03 0.93590E-01 0.15148E-05 0.47243E-10 0.71441E+00
 0.25800E-04 0.19959E+04 0.38080E-05 0.67361E-03 0.57415E-04 0.18964E+00 0.32428E-05 0.22227E-03 0.83168E-06 0.22800E-11 0.10279E-07 0.37001E-03 0.72608E-04 0.98073E-03 0.93575E-01 0.15623E-05 0.49410E-10 0.71440E+00
 0.26000E-04 0.19959E+04 0.38279E-05 0.68113E-03 0.57303E-04 0.18963E+00 0.32605E-05 0.22502E-03 0.83820E-06 0.23205E-11 0.10506E-07 0.37611E-03 0.73375E-04 0.98815E-03 0.93561E-01 0.16108E-05 0.51656E-10 0.71440E+00
 0.26200E-04 0.19959E+04 0.38478E-05 0.68868E-03 0.57193E-04 0.18962E+00 0.32783E-05 0.22778E-03 0.84473E-06 0.23614E-11 0.10736E-07 0.38226E-03 0.74144E-04 0.99556E-03 0.93546E-01 0.16604E-05 0.53984E-10 0.71439E+00
 0.26400E-04 0.19959E+04 0.38678E-05 0.69626E-03 0.57084E-04 0.18962E+00 0.32961E-05 0.23055E-03 0.85127E-06 0.24028E-11 0.10969E-07 0.38844E-03 0.74913E-04 0.10030E-02 0.93531E-01 0.17111E-05 0.56397E-10 0.71439E+00
 0.26600E-04 0.19959E+04 0.38879E-05 0.70387E-03 0.56977E-04 0.18961E+00 0.33139E-05 0.23334E-03 0.85782E-06 0.24447E-11 0.11206E-07 0.39466E-03 0.75684E-04 0.10104E-02 0.93516E-01 0.17629E-05 0.58896E-10 0.71439E+00
 0.26800E-04 0.19959E+04 0.39080E-05 0.71150E-03 0.56871E-04 0.18961E+00 0.33319E-05 0.23615E-03 0.86438E-06 0.24871E-11 0.11446E-07 0.40092E-03 0.76455E-04 0.10178E-02 0.93501E-01 0.18157E-05 0.61485E-10 0.71438E+00
 0.27000E-04 0.19958E+04 0.39282E-05 0.71916E-03 0.56766E-04 0.18960E+00 0.33498E-05 0.23897E-03 0.87094E-06 0.25299E-11 0.11689E-07 0.40723E-03 0.77228E-04 0.10252E-02 0.93486E-01 0.18697E-05 0.64166E-10 0.71438E+00
 0.27200E-04 0.19958E+04 0.39484E-05 0.72685E-03 0.56664E-04 0.18959E+00 0.33678E-05 0.24181E-03 0.87752E-06 0.25733E-11 0.11936E-07 0.41357E-03 0.78001E-04 0.10326E-02 0.93471E-01 0.19249E-05 0.66940E-10 0.71438E+00
 0.27400E-04 0.19958E+04 0.39688E-05 0.73456E-03 0.56562E-04 0.18959E+00 0.33859E-05 0.24466E-03 0.88411E-06 0.26171E-11 0.12186E-07 0.41996E-03 0.78776E-04 0.10400E-02 0.93455E-01 0.19812E-05 0.69812E-10 0.71437E+00
 0.27600E-04 0.19958E+04 0.39892E-05 0.74231E-03 0.56463E-04 0.18958E+00 0.34040E-05 0.24752E-03 0.89070E-06 0.26615E-11 0.12439E-07 0.42638E-03 0.79551E-04 0.10474E-02 0.93440E-01 0.20387E-05 0.72783E-10 0.71437E+00
 0.27800E-04 0.19958E+04 0.40096E-05 0.75008E-03 0.56365E-04 0.18958E+00 0.34222E-05 0.25041E-03 0.89731E-06 0.27063E-11 0.12696E-07 0.43285E-03 0.80327E-04 0.10548E-02 0.93425E-01 0.20973E-05 0.75856E-10 0.71436E+00
 0.28000E-04 0.19957E+04 0.40302E-05 0.75788E-03 0.56269E-04 0.18957E+00 0.34404E-05 0.25330E-03 0.90393E-06 0.27517E-11 0.12956E-07 0.43935E-03 0.81104E-04 0.10623E-02 0.93410E-01 0.21572E-05 0.79034E-10 0.71436E+00
 0.28200E-04 0.19957E+04 0.40509E-05 0.76570E-03 0.56174E-04 0.18956E+00 0.34587E-05 0.25622E-03 0.91056E-06 0.27976E-11 0.13220E-07 0.44590E-03 0.81882E-04 0.10697E-02 0.93394E-01 0.22182E-05 0.82319E-10 0.71436E+00
 0.28400E-04 0.19957E+04 0.40716E-05 0.77355E-03 0.56081E-04 0.18956E+00 0.34771E-05 0.25915E-03 0.91721E-06 0.28440E-11 0.13487E-07 0.45249E-03 0.82661E-04 0.10771E-02 0.93379E-01 0.22805E-05 0.85716E-10 0.71435E+00
 0.28600E-04 0.19957E+04 0.40924E-05 0.78144E-03 0.55990E-04 0.18955E+00 0.34956E-05 0.26209E-03 0.92387E-06 0.28910E-11 0.13758E-07 0.45911E-03 0.83441E-04 0.10845E-02 0.93364E-01 0.23441E-05 0.89226E-10 0.71435E+00
 0.28800E-04 0.19957E+04 0.41133E-05 0.78934E-03 0.55900E-04 0.18955E+00 0.35141E-05 0.26505E-03 0.93054E-06 0.29385E-11 0.14033E-07 0.46578E-03 0.84221E-04 0.10919E-02 0.93348E-01 0.24089E-05 0.92852E-10 0.71434E+00
 0.29000E-04 0.19957E+04 0.41343E-05 0.79728E-03 0.55812E-04 0.18954E+00 0.35327E-05 0.26803E-03 0.93722E-06 0.29865E-11 0.14311E-07 0.47249E-03 0.85002E-04 0.10993E-02 0.93333E-01 0.24750E-05 0.96598E-10 0.71434E+00
 0.29200E-04 0.19956E+04 0.41554E-05 0.80524E-03 0.55726E-04 0.18953E+00 0.35513E-05 0.27102E-03 0.94392E-06 0.30351E-11 0.14593E-07 0.47924E-03 0.85784E-04 0.11067E-02 0.93317E-01 0.25424E-05 0.10047E-09 0.71434E+00
 0.29400E-04 0.19956E+04 0.41765E-05 0.81323E-03 0.55641E-04 0.18953E+00 0.35700E-05 0.27403E-03 0.95064E-06 0.30843E-11 0.14878E-07 0.48603E-03 0.86567E-04 0.11141E-02 0.93302E-01 0.26111E-05 0.10446E-09 0.71433E+00
 0.29600E-04 0.19956E+04 0.41978E-05 0.82125E-03 0.55559E-04 0.18952E+00 0.35888E-05 0.27705E-03 0.95737E-06 0.31340E-11 0.15168E-07 0.49286E-03 0.87351E-04 0.11215E-02 0.93286E-01 0.26812E-05 0.10859E-09 0.71433E+00
 0.29800E-04 0.19956E+04 0.42191E-05 0.82930E-03 0.55477E-04 0.18951E+00 0.36077E-05 0.28009E-03 0.96411E-06 0.31843E-11 0.15461E-07 0.49973E-03 0.88135E-04 0.11289E-02 0.93270E-01 0.27526E-05 0.11284E-09 0.71432E+00
 0.30000E-04 0.19956E+04 0.42406E-05 0.83737E-03 0.55398E-04 0.18951E+00 0.36266E-05 0.28315E-03 0.97087E-06 0.32351E-11 0.15758E-07 0.50664E-03 0.88920E-04 0.11363E-02 0.93254E-01 0.28254E-05 0.11723E-09 0.71432E+00
 0.30200E-04 0.19956E+04 0.42621E-05 0.84547E-03 0.55320E-04 0.18950E+00 0.36457E-05 0.28622E-03 0.97765E-06 0.32866E-11 0.16059E-07 0.51359E-03 0.89705E-04 0.11437E-02 0.93239E-01 0.28995E-05 0.12177E-09 0.71431E+00
 0.30400E-04 0.19955E+04 0.42837E-05 0.85360E-03 0.55244E-04 0.18949E+00 0.36648E-05 0.28931E-03 0.98445E-06 0.33386E-11 0.16364E-07 0.52058E-03 0.90491E-04 0.11511E-02 0.93223E-01 0.29751E-05 0.12644E-09 0.71431E+00
 0.30600E-04 0.19955E+04 0.43055E-05 0.86176E-03 0.55169E-04 0.18949E+00 0.36839E-05 0.29241E-03 0.99126E-06 0.33913E-11 0.16673E-07 0.52762E-03 0.91278E-04 0.11585E-02 0.93207E-01 0.30521E-05 0.13126E-09 0.71431E+00
 0.30800E-04 0.19955E+04 0.43273E-05 0.86994E-03 0.55096E-04 0.18948E+00 0.37032E-05 0.29554E-03 0.99809E-06 0.34445E-11 0.16986E-07 0.53469E-03 0.92066E-04 0.11660E-02 0.93191E-01 0.31305E-05 0.13623E-09 0.71430E+00
 0.31000E-04 0.19955E+04 0.43492E-05 0.87815E-03 0.55025E-04 0.18947E+00 0.37225E-05 0.29867E-03 0.10049E-05 0.34983E-11 0.17303E-07 0.54181E-03 0.92854E-04 0.11734E-02 0.93175E-01 0.32104E-05 0.14136E-09 0.71430E+00
 0.31200E-04 0.19955E+04 0.43712E-05 0.88639E-03 0.54955E-04 0.18947E+00 0.37420E-05 0.30183E-03 0.10118E-05 0.35528E-11 0.17624E-07 0.54896E-03 0.93642E-04 0.11808E-02 0.93159E-01 0.32918E-05 0.14664E-09 0.71429E+00
 0.31400E-04 0.19955E+04 0.43934E-05 0.89466E-03 0.54886E-04 0.18946E+00 0.37615E-05 0.30500E-03 0.10187E-05 0.36079E-11 0.17949E-07 0.55616E-03 0.94431E-04 0.11882E-02 0.93143E-01 0.33747E-05 0.15208E-09 0.71429E+00
 0.31600E-04 0.19954E+04 0.44156E-05 0.90295E-03 0.54820E-04 0.18945E+00 0.37810E-05 0.30819E-03 0.10256E-05 0.36636E-11 0.18279E-07 0.56340E-03 0.95221E-04 0.11956E-02 0.93127E-01 0.34591E-05 0.15769E-09 0.71429E+00
 0.31800E-04 0.19954E+04 0.44379E-05 0.91128E-03 0.54754E-04 0.18945E+00 0.38007E-05 0.31139E-03 0.10325E-05 0.37200E-11 0.18613E-07 0.57068E-03 0.96011E-04 0.12030E-02 0.93111E-01 0.35450E-05 0.16347E-09 0.71428E+00
 0.32000E-04 0.19954E+04 0.44604E-05 0.91963E-03 0.54691E-04 0.18944E+00 0.38205E-05 0.31461E-03 0.10394E-05 0.37770E-11 0.18950E-07 0.57800E-03 0.96802E-04 0.12104E-02 0.93095E-01 0.36325E-05 0.16943E-09 0.71428E+00
 0.32200E-04 0.19954E+04 0.44829E-05 0.92801E-03 0.54628E-04 0.18943E+00 0.38403E-05 0.31785E-03 0.10464E-05 0.38346E-11 0.19293E-07 0.58537E-03 0.97594E-04 0.12178E-02 0.93079E-01 0.37215E-05 0.17556E-09 0.71427E+00
 0.32400E-04 0.19954E+04 0.45055E-05 0.93641E-03 0.54567E-04 0.18943E+00 0.38602E-05 0.32111E-03 0.10534E-05 0.38929E-11 0.19639E-07 0.59277E-03 0.98385E-04 0.12252E-02 0.93062E-01 0.38122E-05 0.18187E-09 0.71427E+00
 0.32600E-04 0.19954E+04 0.45283E-05 0.94485E-03 0.54508E-04 0.18942E+00 0.38802E-05 0.32438E-03 0.10604E-05 0.39519E-11 0.19991E-07 0.60022E-03 0.99178E-04 0.12326E-02 0.93046E-01 0.39045E-05 0.18838E-09 0.71426E+00
 0.32800E-04 0.19954E+04 0.45511E-05 0.95331E-03 0.54450E-04 0.18941E+00 0.39003E-05 0.32767E-03 0.10674E-05 0.40115E-11 0.20346E-07 0.60771E-03 0.99971E-04 0.12400E-02 0.93030E-01 0.39984E-05 0.19507E-09 0.71426E+00
 0.33000E-04 0.19953E+04 0.45740E-05 0.96180E-03 0.54393E-04 0.18941E+00 0.39205E-05 0.33097E-03 0.10745E-05 0.40719E-11 0.20706E-07 0.61524E-03 0.10076E-03 0.12474E-02 0.93013E-01 0.40940E-05 0.20196E-09 0.71426E+00
 0.33200E-04 0.19953E+04 0.45971E-05 0.97032E-03 0.54338E-04 0.18940E+00 0.39407E-05 0.33430E-03 0.10815E-05 0.41329E-11 0.21071E-07 0.62281E-03 0.10156E-03 0.12549E-02 0.92997E-01 0.41912E-05 0.20905E-09 0.71425E+00
 0.33400E-04 0.19953E+04 0.46202E-05 0.97887E-03 0.54284E-04 0.18939E+00 0.39611E-05 0.33764E-03 0.10886E-05 0.41946E-11 0.21440E-07 0.63042E-03 0.10235E-03 0.12623E-02 0.92980E-01 0.42901E-05 0.21634E-09 0.71425E+00
 0.33600E-04 0.19953E+04 0.46435E-05 0.98744E-03 0.54231E-04 0.18938E+00 0.39815E-05 0.34100E-03 0.10957E-05 0.42570E-11 0.21814E-07 0.63807E-03 0.10315E-03 0.12697E-02 0.92964E-01 0.43908E-05 0.22384E-09 0.71424E+00
 0.33800E-04 0.19953E+04 0.46669E-05 0.99605E-03 0.54180E-04 0.18938E+00 0.40020E-05 0.34437E-03 0.11029E-05 0.43201E-11 0.22192E-07 0.64577E-03 0.10394E-03 0.12771E-02 0.92947E-01 0.44932E-05 0.23156E-09 0.71424E+00
 0.34000E-04 0.19953E+04 0.46904E-05 0.10047E-02 0.54130E-04 0.18937E+00 0.40226E-05 0.34777E-03 0.11100E-05 0.43840E-11 0.22575E-07 0.65351E-03 0.10474E-03 0.12845E-02 0.92931E-01 0.45974E-05 0.23950E-09 0.71423E+00
 0.34200E-04 0.19953E+04 0.47139E-05 0.10133E-02 0.54081E-04 0.18936E+00 0.40433E-05 0.35118E-03 0.11172E-05 0.44485E-11 0.22963E-07 0.66129E-03 0.10553E-03 0.12919E-02 0.92914E-01 0.47033E-05 0.24767E-09 0.71423E+00
 0.34400E-04 0.19952E+04 0.47376E-05 0.10220E-02 0.54033E-04 0.18936E+00 0.40641E-05 0.35461E-03 0.11244E-05 0.45138E-11 0.23355E-07 0.66911E-03 0.10633E-03 0.12993E-02 0.92897E-01 0.48111E-05 0.25607E-09 0.71423E+00
 0.34600E-04 0.19952E+04 0.47614E-05 0.10307E-02 0.53987E-04 0.18935E+00 0.40849E-05 0.35806E-03 0.11316E-05 0.45798E-11 0.23753E-07 0.67698E-03 0.10713E-03 0.13068E-02 0.92881E-01 0.49207E-05 0.26470E-09 0.71422E+00
 0.34800E-04 0.19952E+04 0.47853E-05 0.10395E-02 0.53942E-04 0.18934E+00 0.41059E-05 0.36152E-03 0.11388E-05 0.46466E-11 0.24155E-07 0.68488E-03 0.10792E-03 0.13142E-02 0.92864E-01 0.50321E-05 0.27357E-09 0.71422E+00
 0.35000E-04 0.19952E+04 0.48093E-05 0.10483E-02 0.53898E-04 0.18933E+00 0.41269E-05 0.36501E-03 0.11461E-05 0.47141E-11 0.24563E-07 0.69283E-03 0.10872E-03 0.13216E-02 0.92847E-01 0.51455E-05 0.28269E-09 0.71421E+00
 0.35200E-04 0.19952E+04 0.48335E-05 0.10571E-02 0.53855E-04 0.18933E+00 0.41481E-05 0.36851E-03 0.11534E-05 0.47824E-11 0.24975E-07 0.70082E-03 0.10952E-03 0.13290E-02 0.92830E-01 0.52607E-05 0.29206E-09 0.71421E+00
 0.35400E-04 0.19952E+04 0.48577E-05 0.10659E-02 0.53813E-04 0.18932E+00 0.41693E-05 0.37203E-03 0.11607E-05 0.48515E-11 0.25392E-07 0.70886E-03 0.11031E-03 0.13364E-02 0.92813E-01 0.53778E-05 0.30169E-09 0.71420E+00
 0.35600E-04 0.19952E+04 0.48820E-05 0.10748E-02 0.53772E-04 0.18931E+00 0.41906E-05 0.37557E-03 0.11681E-05 0.49213E-11 0.25815E-07 0.71693E-03 0.11111E-03 0.13438E-02 0.92796E-01 0.54969E-05 0.31159E-09 0.71420E+00
 0.35800E-04 0.19951E+04 0.49065E-05 0.10836E-02 0.53733E-04 0.18930E+00 0.42120E-05 0.37912E-03 0.11754E-05 0.49919E-11 0.26242E-07 0.72505E-03 0.11191E-03 0.13513E-02 0.92779E-01 0.56179E-05 0.32175E-09 0.71420E+00
 0.36000E-04 0.19951E+04 0.49311E-05 0.10926E-02 0.53694E-04 0.18930E+00 0.42335E-05 0.38270E-03 0.11828E-05 0.50633E-11 0.26675E-07 0.73321E-03 0.11271E-03 0.13587E-02 0.92762E-01 0.57409E-05 0.33219E-09 0.71419E+00
 0.36200E-04 0.19951E+04 0.49557E-05 0.11015E-02 0.53656E-04 0.18929E+00 0.42551E-05 0.38629E-03 0.11902E-05 0.51355E-11 0.27113E-07 0.74141E-03 0.11351E-03 0.13661E-02 0.92745E-01 0.58660E-05 0.34292E-09 0.71419E+00
 0.36400E-04 0.19951E+04 0.49805E-05 0.11105E-02 0.53620E-04 0.18928E+00 0.42767E-05 0.38990E-03 0.11977E-05 0.52085E-11 0.27556E-07 0.74966E-03 0.11431E-03 0.13735E-02 0.92728E-01 0.59930E-05 0.35393E-09 0.71418E+00
 0.36600E-04 0.19951E+04 0.50054E-05 0.11195E-02 0.53584E-04 0.18927E+00 0.42985E-05 0.39353E-03 0.12051E-05 0.52823E-11 0.28005E-07 0.75795E-03 0.11511E-03 0.13810E-02 0.92710E-01 0.61222E-05 0.36523E-09 0.71418E+00
 0.36800E-04 0.19951E+04 0.50304E-05 0.11285E-02 0.53550E-04 0.18927E+00 0.43203E-05 0.39718E-03 0.12126E-05 0.53570E-11 0.28458E-07 0.76628E-03 0.11591E-03 0.13884E-02 0.92693E-01 0.62534E-05 0.37684E-09 0.71417E+00
 0.37000E-04 0.19951E+04 0.50555E-05 0.11376E-02 0.53516E-04 0.18926E+00 0.43423E-05 0.40085E-03 0.12201E-05 0.54325E-11 0.28918E-07 0.77465E-03 0.11671E-03 0.13958E-02 0.92676E-01 0.63867E-05 0.38876E-09 0.71417E+00
 0.37200E-04 0.19951E+04 0.50808E-05 0.11467E-02 0.53484E-04 0.18925E+00 0.43643E-05 0.40454E-03 0.12277E-05 0.55088E-11 0.29383E-07 0.78307E-03 0.11751E-03 0.14032E-02 0.92658E-01 0.65222E-05 0.40099E-09 0.71416E+00
 0.37400E-04 0.19950E+04 0.51061E-05 0.11558E-02 0.53452E-04 0.18924E+00 0.43864E-05 0.40825E-03 0.12353E-05 0.55860E-11 0.29853E-07 0.79153E-03 0.11831E-03 0.14107E-02 0.92641E-01 0.66598E-05 0.41355E-09 0.71416E+00
 0.37600E-04 0.19950E+04 0.51316E-05 0.11649E-02 0.53421E-04 0.18924E+00 0.44086E-05 0.41197E-03 0.12428E-05 0.56640E-11 0.30329E-07 0.80003E-03 0.11911E-03 0.14181E-02 0.92623E-01 0.67996E-05 0.42643E-09 0.71416E+00
 0.37800E-04 0.19950E+04 0.51571E-05 0.11741E-02 0.53392E-04 0.18923E+00 0.44309E-05 0.41572E-03 0.12505E-05 0.57429E-11 0.30810E-07 0.80858E-03 0.11991E-03 0.14255E-02 0.92606E-01 0.69417E-05 0.43965E-09 0.71415E+00
 0.38000E-04 0.19950E+04 0.51828E-05 0.11833E-02 0.53363E-04 0.18922E+00 0.44533E-05 0.41948E-03 0.12581E-05 0.58226E-11 0.31297E-07 0.81717E-03 0.12071E-03 0.14330E-02 0.92588E-01 0.70859E-05 0.45321E-09 0.71415E+00
 0.38200E-04 0.19950E+04 0.52086E-05 0.11925E-02 0.53335E-04 0.18921E+00 0.44758E-05 0.42326E-03 0.12658E-05 0.59033E-11 0.31790E-07 0.82580E-03 0.12152E-03 0.14404E-02 0.92571E-01 0.72324E-05 0.46713E-09 0.71414E+00
